Retweet Count,Mention Count,Follower Count,Verified,Tweet Frequency,Hashtag Count,Account Age,Engagement Ratio,Bot Label,Predicted Label,Bot Probability
176,23,550,0,22,15,166,0.3194192377495463,1,1,0.9999999
10,3,2308,0,9,0,591,0.0043308791684712,0,0,0.00020825866
101,22,1388,0,34,15,207,0.07271418286537078,1,1,0.999998
5,8,4666,0,2,0,1890,0.0010713520462824085,0,0,1.8352199e-06
78,5,3850,0,8,1,1461,0.020254479356011424,0,0,0.00063239876
76,11,394,0,41,13,209,0.19240506329113924,1,1,0.99999523
20,1,3027,0,1,4,3069,0.0066050198150594455,0,0,4.4780992e-07
58,2,3993,0,6,4,2807,0.014521782674011016,0,0,1.1693097e-06
79,22,1775,0,25,10,322,0.04448198198198198,1,1,0.99919707
156,14,232,0,13,5,330,0.6695278969957081,1,1,0.9999902
66,9,4524,0,3,3,3023,0.014585635359116023,0,0,1.5109332e-07
169,17,1563,0,46,17,120,0.10805626598465473,1,1,1.0
170,15,370,0,35,7,177,0.4582210242587601,1,1,0.99999976
126,36,676,0,32,14,308,0.1861152141802068,1,1,0.99999964
79,10,840,0,16,19,158,0.093935790725327,1,1,0.9997824
52,5,648,0,4,2,1250,0.08012326656394453,0,0,5.4407174e-05
20,6,3590,0,9,3,2990,0.00556947925368978,0,0,1.4430675e-06
30,1,4864,0,5,0,3043,0.006166495375128468,0,0,4.2783576e-08
151,29,1894,0,38,6,350,0.07968337730870713,1,1,0.99999046
176,32,264,0,10,12,53,0.6641509433962264,1,1,0.9999999
128,38,1755,0,28,16,30,0.07289293849658314,1,1,0.99999833
166,31,1147,0,29,13,73,0.1445993031358885,1,1,0.99999833
83,25,1817,0,33,12,7,0.04565456545654566,1,1,0.99995637
100,12,1525,0,22,14,341,0.0655307994757536,1,1,0.99974495
118,12,276,0,11,15,170,0.4259927797833935,1,1,0.99988043
20,3,665,0,3,1,2169,0.03003003003003003,0,0,3.04673e-07
58,0,1160,0,3,1,552,0.04995693367786391,0,0,0.00016866176
188,19,1986,0,17,16,221,0.09461499748364369,1,1,0.99999404
139,9,194,0,13,12,255,0.7128205128205128,1,1,0.9999906
153,39,1033,0,42,17,100,0.14796905222437137,1,1,1.0
9,4,2168,0,3,1,2766,0.004149377593360996,0,0,3.8139547e-08
28,4,1363,0,6,0,1315,0.020527859237536656,0,0,1.30109e-05
171,38,182,0,16,14,308,0.9344262295081968,1,1,1.0
75,36,147,0,21,10,340,0.5067567567567568,1,1,0.9999981
8,1,1654,0,6,1,3634,0.004833836858006042,0,0,9.50651e-06
56,0,540,0,5,1,387,0.10351201478743069,0,0,0.0020244017
51,5,1303,0,3,0,1815,0.039110429447852764,0,0,3.0344687e-05
67,1,552,0,8,4,2079,0.12115732368896925,0,0,0.00067406014
68,24,822,0,31,19,361,0.08262454434993925,1,1,0.99999213
66,3,3922,0,9,0,1361,0.016823859291358653,0,0,0.00023598367
8,4,4254,0,7,0,1989,0.0018801410105757932,0,0,3.6469834e-07
56,8,1856,0,43,10,108,0.030156165858912225,1,1,0.9998246
23,0,4045,1,5,4,2728,0.005684626791893228,0,0,4.940437e-07
66,7,4957,1,1,4,1523,0.013311819281968536,0,0,3.6263233e-07
21,8,450,0,7,2,3300,0.04656319290465632,0,0,1.1743707e-07
99,34,517,0,10,10,41,0.19111969111969113,1,1,0.99991596
38,7,4988,0,4,4,2759,0.0076167568651032275,0,0,2.7830781e-06
136,37,59,0,20,13,339,2.2666666666666666,1,1,1.0
53,27,764,0,14,9,274,0.06928104575163399,1,1,0.9990852
71,0,2077,0,8,1,1509,0.034167468719923,0,0,0.00010002232
25,3,1738,0,6,3,2718,0.01437607820586544,0,0,2.106396e-06
43,1,2143,0,7,0,1545,0.02005597014925373,0,0,0.00018194193
35,5,2096,0,9,4,2674,0.016690510252742013,0,0,2.304876e-05
75,23,695,0,25,13,279,0.10775862068965517,1,1,0.9999473
42,0,2048,1,5,3,3614,0.020497803806734993,0,0,1.1273926e-07
44,9,2948,0,2,0,868,0.014920311970159377,0,0,0.0003471874
78,6,2734,0,3,1,844,0.028519195612431443,0,0,0.00017625238
94,16,1006,0,36,13,278,0.09334657398212512,1,1,0.9997327
12,3,3314,0,7,4,3100,0.0036199095022624436,0,0,6.619198e-08
61,4,2873,0,7,4,1350,0.021224773834377174,0,0,0.00021214147
77,8,429,0,41,10,302,0.17906976744186046,1,1,0.9999813
149,30,1786,0,20,8,191,0.0833799664241746,1,1,0.99999535
67,5,1491,0,9,0,439,0.044906166219839144,0,0,0.0031618462
60,4,3881,0,2,4,2552,0.015455950540958269,0,0,4.4698836e-06
45,7,2506,0,4,0,2006,0.017949740725967292,0,0,6.228219e-06
6,9,399,0,1,1,2347,0.015,0,0,0.00010097885
74,8,1380,0,4,0,2770,0.05358435916002897,0,0,1.4757068e-05
102,10,1304,0,35,12,33,0.07816091954022988,1,1,0.99987066
93,38,1145,0,43,12,2,0.08115183246073299,1,1,0.9999999
29,8,4331,1,8,0,2419,0.006694367497691598,0,0,5.536025e-08
58,8,3091,0,3,1,3435,0.018758085381630013,0,0,8.0847286e-08
108,25,327,0,21,15,244,0.32926829268292684,1,1,0.9999994
74,9,4406,0,6,4,1380,0.016791468118901746,0,0,2.7405438e-05
52,0,4593,0,7,1,2540,0.011319111885067479,0,0,8.1828375e-08
16,5,1585,0,6,4,1334,0.01008827238335435,0,0,0.00024899238
72,3,4109,0,4,4,1155,0.017518248175182483,0,0,1.6498601e-05
38,4,4153,0,1,1,921,0.0091478093403948,0,0,0.000112644
79,37,1509,0,11,5,96,0.05231788079470199,1,1,0.9999865
32,0,628,1,4,1,3406,0.05087440381558029,0,0,6.314924e-09
22,2,840,1,3,1,3104,0.026159334126040427,0,0,3.608668e-11
41,7,1793,0,9,2,2773,0.022853957636566332,0,0,8.6880445e-06
124,28,1932,0,23,11,9,0.06414899120538024,1,1,0.99982315
111,22,1179,0,48,7,325,0.0940677966101695,1,1,0.99999607
131,37,422,0,47,17,73,0.30969267139479906,1,1,1.0
178,16,1931,0,33,5,68,0.09213250517598344,1,1,0.9999093
73,6,4074,0,3,0,3290,0.017914110429447853,0,0,9.6756175e-08
160,19,224,0,27,9,202,0.7111111111111111,1,1,0.99999654
5,4,1894,0,3,4,2517,0.002638522427440633,0,0,4.4208373e-05
53,0,3266,0,3,3,2667,0.016222834404652588,0,0,7.754977e-06
118,16,1371,0,23,16,307,0.08600583090379009,1,1,0.9999652
109,11,122,0,25,16,124,0.8861788617886179,1,1,1.0
63,36,1528,0,17,15,245,0.041203400915631135,1,1,0.99999726
106,7,1123,0,36,18,34,0.09430604982206406,1,1,0.9999497
164,26,587,0,41,13,200,0.2789115646258503,1,1,1.0
11,2,3277,0,2,2,1608,0.003355704697986577,0,0,2.6406562e-06
64,25,1023,0,23,15,360,0.0625,1,1,0.9999962
167,24,1667,0,10,13,265,0.10011990407673861,1,1,0.9999466
100,33,1308,0,24,8,230,0.07639419404125286,1,1,0.9999759
51,9,3980,0,6,0,2610,0.01281085154483798,0,0,1.685477e-05
141,13,177,0,36,7,46,0.7921348314606742,1,1,0.9999995
33,8,3283,0,8,1,2810,0.010048721071863581,0,0,9.420034e-06
160,39,639,0,15,11,318,0.25,1,1,0.9999999
66,24,1285,0,15,12,28,0.05132192846034215,1,1,0.9998919
33,3,1264,0,5,2,473,0.02608695652173913,0,0,0.00015644619
113,27,792,0,27,8,340,0.1424968474148802,1,1,0.9999964
75,3,927,0,1,4,2703,0.08081896551724138,0,0,3.6752364e-05
71,2,1228,1,5,3,1700,0.05777054515866558,0,0,1.4831556e-06
16,5,4301,0,7,3,2857,0.003719200371920037,0,0,5.820913e-07
144,14,1502,0,32,14,93,0.09580838323353294,1,1,0.9999932
78,10,1849,0,38,12,202,0.04216216216216216,1,1,0.99978036
173,18,548,0,15,8,186,0.3151183970856102,1,1,0.99999654
41,9,3890,0,2,4,1192,0.010537136982780776,0,0,7.5817086e-05
175,36,555,0,14,7,322,0.3147482014388489,1,1,1.0
56,0,3761,0,6,1,1102,0.014885699096225412,0,0,9.480222e-07
104,6,1721,0,35,19,17,0.06039488966318235,1,1,0.9997577
20,9,3742,0,5,1,1661,0.0053433075073470475,0,0,3.8613942e-07
72,1,994,1,4,2,2815,0.07236180904522613,0,0,4.0715115e-08
76,1,3068,0,7,0,2557,0.02476376669925057,0,0,3.2573232e-06
192,35,1132,0,45,14,14,0.16946160635481025,1,1,1.0
13,6,1588,0,7,3,3325,0.008181246066708621,0,0,1.16088586e-07
12,9,1580,0,4,0,3445,0.007590132827324478,0,0,6.2491995e-07
28,1,3538,0,7,2,3324,0.007911839502684374,0,0,3.0039143e-08
43,9,3947,0,4,0,562,0.010891590678824722,0,0,6.943478e-06
43,5,2726,0,6,0,436,0.015768243491015767,0,0,5.0236717e-06
71,1,4627,0,8,4,2622,0.015341400172860847,0,0,2.6383746e-05
116,27,340,0,10,19,214,0.34017595307917886,1,1,0.9999974
91,34,1964,0,11,14,81,0.04631043256997455,1,1,0.9995739
24,8,4236,0,1,1,2430,0.005664385178192117,0,0,5.9566395e-07
112,12,797,0,38,12,282,0.14035087719298245,1,1,0.9999151
133,12,1549,0,23,17,119,0.08580645161290322,1,1,0.99996805
21,2,2123,0,1,3,1733,0.009887005649717515,0,0,8.326022e-06
54,5,2420,0,2,1,3458,0.022304832713754646,0,0,6.0849834e-07
14,1,3212,0,7,2,1590,0.004357298474945534,0,0,4.3376e-07
191,34,1725,0,22,18,38,0.11066048667439166,1,1,0.9999999
51,6,3492,0,5,0,1446,0.014600629831090752,0,0,4.6652613e-06
156,30,545,0,34,5,134,0.2857142857142857,1,1,0.9999993
71,8,4850,0,3,1,2900,0.01463615749330035,0,0,2.2203962e-07
119,16,209,0,26,11,319,0.5666666666666667,1,1,0.999995
61,1,2264,1,2,3,1943,0.026931567328918323,0,0,1.4472987e-06
8,7,300,0,4,0,1640,0.026578073089700997,0,0,1.9319012e-05
139,34,1295,0,19,16,167,0.10725308641975309,1,1,0.9999995
187,32,1025,0,27,13,214,0.18226120857699804,1,1,1.0
153,27,1851,0,22,12,304,0.0826133909287257,1,1,0.999992
138,33,1182,0,25,12,120,0.11665257819103973,1,1,0.99998796
147,22,1913,0,41,5,330,0.0768025078369906,1,1,0.99972695
172,23,1299,0,29,8,180,0.13230769230769232,1,1,0.9999994
63,5,4485,0,5,1,2197,0.014043691484618814,0,0,1.5712419e-07
69,6,1107,0,37,6,44,0.06227436823104693,1,1,0.99906963
52,2,4042,0,7,2,895,0.012861736334405145,0,0,2.7003937e-06
22,6,3898,0,7,4,2574,0.0056424724288279045,0,0,6.0877683e-05
67,8,265,0,45,12,171,0.2518796992481203,1,1,0.999936
45,5,2399,0,6,4,3061,0.01875,0,0,4.9424634e-06
157,8,415,0,49,5,246,0.37740384615384615,1,1,0.9999926
181,20,1750,0,20,15,26,0.10336950314106225,1,1,0.99992454
76,6,3422,0,2,2,1433,0.022202746129126497,0,0,0.0002689822
7,1,1038,0,7,2,2690,0.006737247353224254,0,0,9.297778e-06
75,10,225,0,20,19,118,0.33185840707964603,1,1,0.9999958
134,26,1000,0,10,9,276,0.13386613386613386,1,1,0.999765
33,0,1068,0,1,2,2764,0.03086997193638915,0,0,0.0003711927
41,5,1204,0,4,3,1450,0.03402489626556016,0,0,3.4819608e-05
22,9,3092,0,3,0,2257,0.007112835434852894,0,0,3.3051474e-05
69,2,2854,0,5,3,2392,0.02416812609457093,0,0,4.4572135e-07
51,29,130,0,37,17,37,0.3893129770992366,1,1,0.9999999
194,9,790,0,28,8,103,0.24525916561314792,1,1,0.99999404
98,34,488,0,41,13,293,0.20040899795501022,1,1,1.0
81,15,1769,0,22,7,17,0.04576271186440678,1,1,0.99305385
22,4,3585,0,7,2,3362,0.006134969325153374,0,0,2.0289285e-08
19,3,359,0,5,3,3167,0.05277777777777778,0,0,2.0775108e-08
121,12,344,0,31,15,28,0.3507246376811594,1,1,0.99996567
168,5,508,0,48,16,347,0.3300589390962672,1,1,0.9999548
170,28,313,0,49,7,246,0.5414012738853503,1,1,0.9999999
168,28,533,0,31,14,68,0.3146067415730337,1,1,1.0
107,19,1721,0,17,17,170,0.062137049941927994,1,1,0.999881
84,18,1496,0,41,11,44,0.056112224448897796,1,1,0.99980646
84,31,402,0,10,10,253,0.20843672456575682,1,1,0.9999567
120,12,1139,0,38,17,31,0.10526315789473684,1,1,0.9999534
117,29,497,0,22,5,343,0.23493975903614459,1,1,0.9989008
28,0,771,0,3,3,3335,0.03626943005181347,0,0,2.916121e-07
91,35,1271,0,21,14,345,0.07154088050314465,1,1,0.9999989
74,8,3751,0,9,4,3407,0.019722814498933903,0,0,1.8214122e-06
19,2,2936,0,1,1,3343,0.006469186244467144,0,0,1.0619009e-07
121,15,1835,0,33,15,136,0.0659041394335512,1,1,0.9999559
103,34,303,0,10,6,20,0.33881578947368424,1,1,0.999871
38,8,4295,0,6,4,3058,0.008845437616387336,0,0,1.3288003e-06
29,9,1927,0,3,3,1766,0.01504149377593361,0,0,5.7145144e-06
83,24,757,0,22,19,261,0.10949868073878628,1,1,0.99999297
64,7,4067,0,1,0,2187,0.015732546705998034,0,0,1.1015378e-05
153,33,653,0,13,6,311,0.23394495412844038,1,1,0.999998
122,20,1993,0,30,18,323,0.06118355065195587,1,1,0.9999925
169,18,914,0,15,9,37,0.18469945355191256,1,1,0.9999802
40,4,2334,0,7,2,1762,0.017130620985010708,0,0,2.7684775e-05
78,8,909,0,7,0,1088,0.08571428571428572,0,0,0.0021200082
62,21,57,0,15,7,105,1.0689655172413792,1,1,0.99997497
32,9,1944,0,9,0,1955,0.016452442159383032,0,0,0.00043644564
5,7,3165,0,6,1,1310,0.0015792798483891346,0,0,5.3877657e-06
40,9,2923,0,4,3,1590,0.013679890560875513,0,0,1.2757899e-05
15,1,4316,0,3,3,1648,0.0034746351633078527,0,0,5.237781e-07
48,2,1556,0,7,0,2651,0.030828516377649325,0,0,4.88861e-06
16,7,4670,0,5,1,3490,0.003425390708627703,0,0,6.949895e-11
28,9,4811,0,8,3,1244,0.005818786367414797,0,0,2.7940247e-05
71,31,317,0,12,6,197,0.22327044025157233,1,1,0.9999937
63,5,3906,0,4,4,474,0.016124904018428463,0,0,2.4561741e-05
45,3,2254,0,5,4,3397,0.019955654101995565,0,0,3.6929332e-08
48,7,944,0,3,0,3332,0.050793650793650794,0,0,5.840063e-07
21,4,4342,0,8,1,3649,0.004835367257655998,0,0,2.0486087e-08
10,2,2364,0,4,4,1058,0.004228329809725159,0,0,0.00013968829
21,1,3676,0,7,1,2120,0.005711177590426979,0,0,2.2619695e-06
32,8,3184,0,1,1,2822,0.010047095761381476,0,0,5.413198e-06
20,4,3562,0,3,2,2240,0.005613247263541959,0,0,8.171234e-08
58,27,1157,0,27,17,331,0.05008635578583765,1,1,0.99999857
52,7,3918,1,7,4,1782,0.013268690992600153,0,0,1.0035806e-06
63,3,1929,0,5,2,476,0.032642487046632127,0,0,0.00014074237
57,3,2775,0,8,2,1105,0.02053314121037464,0,0,3.989601e-05
45,4,2976,0,3,3,1171,0.015115888478333893,0,0,0.00026903942
192,16,1058,0,43,12,124,0.1813031161473088,1,1,0.99999964
150,34,1831,0,12,18,93,0.08187772925764192,1,1,0.9999982
129,35,1458,0,19,18,299,0.0884167237834133,1,1,1.0
61,9,331,0,18,15,303,0.18373493975903615,1,1,0.99972385
130,17,72,0,26,11,123,1.7808219178082192,1,1,1.0
122,22,472,0,27,18,236,0.25792811839323465,1,1,0.99999726
67,25,1739,0,42,15,270,0.038505747126436785,1,1,0.9999957
107,14,488,0,37,18,74,0.21881390593047034,1,1,0.99998665
63,30,1730,0,43,8,211,0.036395147313691506,1,1,0.9999927
153,10,841,0,29,11,121,0.18171021377672208,1,1,0.9996643
83,26,222,0,16,5,262,0.3721973094170404,1,1,0.99992144
158,27,833,0,27,18,306,0.18944844124700239,1,1,0.9999999
85,19,1902,0,14,9,48,0.04466631634261692,1,1,0.984521
60,6,512,0,32,12,210,0.11695906432748537,1,1,0.9991929
128,16,1397,0,12,8,149,0.09155937052932761,1,1,0.99863285
171,13,929,0,21,16,315,0.18387096774193548,1,1,0.99999225
67,0,4603,0,2,3,3580,0.014552562988705473,0,0,7.47765e-07
178,26,108,0,10,19,22,1.6330275229357798,1,1,0.99999976
63,6,4933,0,4,1,3463,0.012768544791244426,0,0,4.273576e-09
178,6,904,0,40,6,177,0.19668508287292819,1,1,0.999985
68,32,522,0,15,11,19,0.13001912045889102,1,1,0.9999981
68,9,4066,0,6,0,1102,0.01671994098844357,0,0,6.731218e-05
72,9,1846,0,19,8,140,0.03898213318895506,1,1,0.9791135
14,1,978,0,4,0,510,0.014300306435137897,0,0,6.467813e-05
8,8,834,0,9,1,1333,0.009580838323353293,0,0,0.00050798047
58,9,3684,0,6,1,1193,0.015739484396200813,0,0,1.3739186e-05
172,24,141,0,10,16,219,1.2112676056338028,1,1,1.0
156,17,753,0,13,13,57,0.20689655172413793,1,1,0.99996567
169,26,1118,0,47,10,164,0.15102770330652368,1,1,0.9999995
71,8,4952,0,2,2,1987,0.014334746618211184,0,0,2.4769819e-05
37,4,1780,0,1,3,682,0.020774845592363842,0,0,0.0013267915
174,7,1650,0,35,16,121,0.10539067231980617,1,1,0.9999993
140,21,191,0,13,5,353,0.7291666666666666,1,1,0.99978966
170,25,79,0,26,15,243,2.125,1,1,1.0
195,24,744,0,43,13,92,0.26174496644295303,1,1,1.0
80,20,378,0,40,17,77,0.21108179419525067,1,1,0.99999964
18,6,2298,0,8,0,2193,0.0078294910830796,0,0,6.5747076e-06
46,1,3712,0,2,2,1992,0.012388903851333153,0,0,2.4291046e-07
8,2,2067,0,9,4,1012,0.0038684719535783366,0,0,0.00017478617
140,11,787,0,45,9,303,0.17766497461928935,1,1,0.9999857
70,9,4578,0,2,3,1810,0.015287180607119458,0,0,1.2394227e-05
28,0,2831,0,7,0,2144,0.009887005649717515,0,0,7.926533e-06
26,3,4560,0,8,2,1636,0.005700504275378207,0,0,2.9806432e-07
8,2,4456,0,7,4,2515,0.0017949293246578416,0,0,2.7587314e-05
61,1,4224,0,1,1,2678,0.014437869822485207,0,0,2.9764027e-07
93,31,1801,0,15,15,319,0.05160932297447281,1,1,0.9999857
76,4,1428,0,2,2,2307,0.05318404478656403,0,0,2.3432845e-05
155,32,1342,0,15,13,76,0.1154132539091586,1,1,0.9999989
69,12,1012,0,35,10,348,0.06811451135241856,1,1,0.9991197
157,6,1172,0,16,19,105,0.13384484228473997,1,1,0.9999701
100,36,1994,0,21,9,75,0.05012531328320802,1,1,0.9999498
148,8,1851,0,11,16,284,0.07991360691144708,1,1,0.9987764
62,1,2513,0,1,3,2203,0.024661893396976928,0,0,0.00012022116
30,3,321,0,9,0,3255,0.09316770186335403,0,0,1.2306809e-05
157,19,301,0,23,11,289,0.5198675496688742,1,1,0.99999774
105,27,631,0,35,7,302,0.1661392405063291,1,1,0.9999958
183,29,1837,0,26,16,349,0.09956474428726877,1,1,0.9999852
20,9,4986,0,3,0,426,0.0040104271104872665,0,0,2.9012472e-05
151,18,1474,0,27,9,174,0.1023728813559322,1,1,0.9998859
66,6,2458,0,7,3,872,0.02684017893452623,0,0,0.00020823741
108,30,183,0,15,11,185,0.5869565217391305,1,1,0.9999995
21,7,2719,0,5,3,1216,0.007720588235294118,0,0,1.0232533e-06
106,23,1268,0,39,15,333,0.08353033884948778,1,1,0.9999994
70,7,4809,0,1,3,2654,0.014553014553014554,0,0,1.6629805e-05
64,6,1295,0,39,13,4,0.04938271604938271,1,1,0.9998084
18,9,1175,0,8,0,2440,0.015306122448979591,0,0,2.5783793e-05
46,6,3699,0,2,3,1212,0.012432432432432432,0,0,1.6604723e-06
5,4,4966,0,3,2,829,0.0010066438494060802,0,0,4.435812e-05
25,1,2700,0,9,3,2076,0.009255831173639394,0,0,4.1656335e-07
30,2,2004,0,7,0,446,0.014962593516209476,0,0,0.00094388274
64,8,2060,1,3,1,2253,0.031052886948083454,0,0,6.197547e-07
77,4,3998,0,3,1,2310,0.019254813703425855,0,0,6.094601e-07
118,31,748,0,24,16,3,0.157543391188251,1,1,0.99999464
174,5,1626,0,10,7,70,0.10694529809465274,1,1,0.9912717
175,20,508,0,42,12,315,0.343811394891945,1,1,0.9999999
123,29,273,0,19,17,129,0.4489051094890511,1,1,1.0
63,25,1684,0,47,5,340,0.037388724035608306,1,1,0.9998324
69,9,2703,0,9,4,2472,0.02551775147928994,0,0,0.00010751942
51,2,834,0,3,4,2666,0.06107784431137724,0,0,6.893121e-05
72,7,1930,0,1,1,3540,0.03728638011393061,0,0,4.1559256e-06
79,4,2762,1,1,0,1319,0.02859211002533478,0,0,8.8928964e-08
11,9,3043,0,6,1,3280,0.0036136662286465177,0,0,5.931154e-07
95,29,998,0,38,19,92,0.09509509509509509,1,1,0.99999774
151,11,703,0,22,5,157,0.21448863636363635,1,1,0.9983797
149,23,130,0,35,8,237,1.1374045801526718,1,1,0.9999989
51,24,174,0,32,6,346,0.2914285714285714,1,1,0.99989295
29,0,2327,0,9,3,1350,0.01245704467353952,0,0,0.00019291055
65,9,559,0,3,3,1795,0.11607142857142858,0,0,0.0006666445
21,4,3552,0,3,4,578,0.0059104981705600905,0,0,5.095966e-05
151,5,581,0,28,15,26,0.25945017182130586,1,1,0.99995685
10,4,4871,0,5,0,2903,0.002052545155993432,0,0,4.2358645e-09
109,33,945,0,26,16,77,0.11522198731501057,1,1,0.99999964
58,9,218,0,9,1,3500,0.2648401826484018,0,0,5.5789395e-05
63,9,596,0,6,4,2227,0.10552763819095477,0,0,0.0001402011
137,27,1756,0,20,12,133,0.07797381900967558,1,1,0.99999654
52,3,138,0,3,3,3590,0.37410071942446044,0,0,7.583581e-06
25,2,350,0,6,3,1233,0.07122507122507123,0,0,1.2182959e-05
88,13,1276,0,27,18,228,0.06891151135473766,1,1,0.9999864
44,3,1890,0,3,1,2322,0.023268112109994712,0,0,6.531335e-07
51,13,292,0,44,5,188,0.17406143344709898,1,1,0.99928766
49,8,1442,0,2,0,2546,0.03395703395703396,0,0,5.2608662e-05
14,5,4856,0,1,2,2212,0.002882437718756434,0,0,1.044885e-06
27,6,625,0,5,0,2335,0.04313099041533546,0,0,1.21263465e-05
39,6,4206,0,5,3,1337,0.009270263845971,0,0,1.1565012e-07
32,6,4204,0,6,2,3190,0.007609988109393579,0,0,8.050887e-09
25,9,3834,1,3,2,407,0.00651890482398957,0,0,5.594192e-07
46,0,3361,0,8,3,3069,0.013682331945270671,0,0,1.8641028e-07
13,7,2082,0,5,3,1187,0.006240998559769563,0,0,2.5705864e-05
185,9,628,0,14,5,58,0.29411764705882354,1,1,0.99989927
153,16,1008,0,37,8,244,0.15163528245787908,1,1,0.99988246
62,1,1919,0,3,1,1035,0.03229166666666667,0,0,2.5461448e-05
16,6,3528,1,4,0,1106,0.004533862283933126,0,0,2.0644005e-05
71,5,1883,0,47,8,18,0.03768577494692144,1,1,0.9970024
53,0,3881,0,2,1,3204,0.013652756311179804,0,0,6.3701754e-07
16,3,311,0,5,1,2748,0.05128205128205128,0,0,8.711267e-08
132,10,1078,0,33,19,223,0.12233549582947173,1,1,0.99999
32,9,3338,0,4,0,3276,0.009583707696915245,0,0,5.345576e-07
18,3,2542,0,6,4,1487,0.007078254030672434,0,0,1.9276333e-05
126,24,241,0,28,19,115,0.5206611570247934,1,1,0.9999988
65,3,3133,0,4,1,2832,0.020740268028079132,0,0,2.6743223e-07
44,8,2034,1,8,3,3030,0.021621621621621623,0,0,4.196919e-08
179,34,188,0,13,9,89,0.9470899470899471,1,1,1.0
29,8,2040,0,2,4,2151,0.014208721215090642,0,0,3.1477168e-05
57,38,1378,0,32,19,258,0.04133430021754895,1,1,0.9999951
15,4,1919,0,7,4,3457,0.0078125,0,0,2.6277137e-06
69,0,1773,0,3,0,3577,0.03889515219842165,0,0,2.8901572e-05
53,27,1447,0,15,6,41,0.03660220994475138,1,1,0.96512866
169,30,1987,0,42,5,308,0.08501006036217304,1,1,0.9999776
59,5,2022,0,1,2,613,0.0291646070192783,0,0,0.00029000128
141,17,373,0,39,18,175,0.3770053475935829,1,1,1.0
52,25,1533,0,49,5,269,0.03389830508474576,1,1,0.99985147
49,4,3504,0,6,2,1763,0.013980028530670471,0,0,8.2867257e-07
16,4,1654,0,2,1,1827,0.009667673716012085,0,0,8.4796727e-07
13,5,3366,1,8,4,2339,0.003861003861003861,0,0,2.815705e-09
148,39,738,0,39,7,63,0.20027063599458728,1,1,0.99999976
199,32,536,0,27,9,252,0.37057728119180633,1,1,0.9999999
159,37,1235,0,13,18,271,0.12864077669902912,1,1,1.0
69,24,1261,0,44,11,324,0.05467511885895404,1,1,0.99999964
28,0,3189,0,9,4,3070,0.00877742946708464,0,0,8.126151e-07
159,24,1630,0,44,11,347,0.09748620478234211,1,1,0.9999652
79,8,3647,0,3,4,2763,0.021655701754385966,0,0,0.00042543074
184,29,283,0,37,8,17,0.647887323943662,1,1,1.0
41,0,1471,1,1,0,2381,0.027853260869565216,0,0,5.9498325e-07
38,8,2331,0,3,0,3456,0.016295025728987993,0,0,9.636083e-07
51,2,3642,1,4,4,466,0.013999451001921494,0,0,1.1319044e-07
174,13,701,0,24,9,79,0.24786324786324787,1,1,0.9997849
9,4,1888,1,5,4,2702,0.004764425622022234,0,0,1.362023e-08
45,3,1379,0,6,4,903,0.03260869565217391,0,0,0.0026302424
94,22,1756,0,41,13,2,0.053500284575981785,1,1,0.9999976
24,9,2060,1,6,0,2865,0.011644832605531296,0,0,6.4627548e-09
191,29,487,0,18,18,211,0.39139344262295084,1,1,1.0
185,20,1774,0,17,11,73,0.10422535211267606,1,1,0.9999877
38,4,2632,0,5,4,1771,0.014432206608431447,0,0,0.00010598295
75,1,3620,0,4,3,1781,0.020712510356255178,0,0,5.269201e-05
116,21,234,0,43,19,329,0.49361702127659574,1,1,0.9999826
64,0,2131,0,4,4,1620,0.0300187617260788,0,0,0.0009718765
118,8,1054,0,17,13,263,0.11184834123222749,1,1,0.9989503
194,32,731,0,15,14,54,0.2650273224043716,1,1,0.9999957
85,6,219,0,40,5,259,0.38636363636363635,1,1,0.997761
17,8,2398,0,5,1,594,0.0070862859524802,0,0,3.6006015e-05
122,5,880,0,46,5,258,0.13847900113507378,1,1,0.99952257
6,4,721,0,6,4,1774,0.008310249307479225,0,0,0.00013940033
65,9,3916,0,9,2,1169,0.016594332397242787,0,0,2.5262927e-05
31,3,3381,0,8,3,1610,0.009166173861620342,0,0,9.044245e-06
77,8,4423,0,3,2,2992,0.01740506329113924,0,0,2.8783313e-06
108,13,303,0,18,16,46,0.35526315789473684,1,1,0.9999982
57,7,3314,0,1,2,2827,0.017194570135746608,0,0,3.4038594e-06
97,18,1205,0,34,12,302,0.08043117744610281,1,1,0.9999236
56,35,1633,0,44,10,191,0.03427172582619339,1,1,0.99999905
20,5,1527,0,2,3,3430,0.013089005235602094,0,0,2.710524e-07
56,18,147,0,41,5,229,0.3783783783783784,1,1,0.9994185
168,18,945,0,26,16,188,0.17758985200845667,1,1,0.9999987
70,6,600,1,1,1,1005,0.11647254575707154,0,0,1.358416e-05
113,35,658,0,46,18,326,0.17147192716236723,1,1,1.0
153,28,1976,0,13,11,121,0.07738998482549317,1,1,0.9999577
172,7,1290,0,37,11,164,0.1332300542215337,1,1,0.99999344
168,17,490,0,31,13,247,0.3421588594704684,1,1,0.99999976
28,4,3918,0,8,3,3025,0.007144679765246236,0,0,8.355412e-06
172,27,1445,0,15,7,332,0.11894882434301521,1,1,0.99999595
172,18,1419,0,26,18,327,0.12112676056338029,1,1,0.9999975
